"dataElement","period","orgUnit","categoryOptionCombo","attributeOptionCombo","value","storedBy","created","lastUpdated","followUp","comment"
"MZYkGxCV6RA","2016Q1","djTh19pqo2S","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:27:46.281+0000","2016-04-14T17:27:46.279+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T18:06:01.388+0000","2016-04-14T18:06:01.386+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T18:06:04.251+0000","2016-04-14T18:06:04.249+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","hM6hppeglUJ","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T18:06:14.739+0000","2016-04-14T18:06:27.463+0000",FALSE,"March 2016"
"OkdjDuBoeN2","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:06:45.723+0000","2016-04-14T18:06:45.721+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:06:48.200+0000","2016-04-14T18:06:48.198+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:06:48.621+0000","2016-04-14T18:06:48.619+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:06:55.560+0000","2016-04-14T18:06:55.558+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","5","Gonleyen","2016-04-14T18:07:01.597+0000","2016-04-14T18:07:01.595+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T18:07:25.630+0000","2016-04-14T18:07:25.628+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","bMawM1EYe2A","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T18:07:25.818+0000","2016-04-14T18:07:36.207+0000",FALSE,"March"
"MZYkGxCV6RA","2016Q1","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:08:40.314+0000","2016-04-14T18:08:40.312+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:08:41.335+0000","2016-04-14T18:08:41.333+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:08:48.710+0000","2016-04-14T18:08:48.708+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T18:09:19.538+0000","2016-04-14T18:09:19.536+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","VBY8GcHvIuE","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T18:09:19.758+0000","2016-04-14T18:09:33.766+0000",FALSE,"February"
"ZjX6dK8ZNm4","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T18:10:08.377+0000","2016-04-14T18:10:37.491+0000",FALSE,NA
"OkdjDuBoeN2","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:09:54.040+0000","2016-04-14T18:09:54.038+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:09:54.757+0000","2016-04-14T18:09:54.755+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:09:55.147+0000","2016-04-14T18:09:55.145+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","16","Gonleyen","2016-04-14T18:10:05.286+0000","2016-04-14T18:10:05.284+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","N0HDYodt6vJ","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:04:22.775+0000","2016-04-14T17:04:22.773+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","N0HDYodt6vJ","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T17:04:42.905+0000","2016-04-14T17:12:55.354+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:29:31.923+0000","2016-04-14T17:29:31.921+0000",FALSE,NA
"OkdjDuBoeN2","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:37:24.714+0000","2016-04-14T17:37:24.712+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:37:24.874+0000","2016-04-14T17:37:24.872+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:37:25.853+0000","2016-04-14T17:37:25.851+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","6","Gonleyen","2016-04-14T17:37:53.186+0000","2016-04-14T17:37:53.184+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","6","Gonleyen","2016-04-14T17:38:02.400+0000","2016-04-14T17:38:02.398+0000",FALSE,NA
"OkdjDuBoeN2","2016Q1","wT6YqLTfVwJ","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:38:21.343+0000","2016-04-14T17:38:21.341+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:39:30.058+0000","2016-04-14T17:39:30.055+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:39:32.413+0000","2016-04-14T17:39:32.410+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","17","Gonleyen","2016-04-14T17:39:38.360+0000","2016-04-14T17:39:38.357+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","4","Gonleyen","2016-04-14T17:40:07.228+0000","2016-04-14T17:40:07.226+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","gQaYL5j0hei","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:40:14.523+0000","2016-04-14T17:40:41.735+0000",FALSE,"March 2016"
"MZYkGxCV6RA","2016Q1","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:41:12.662+0000","2016-04-14T17:41:12.660+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","5","Gonleyen","2016-04-14T17:50:52.465+0000","2016-04-14T17:50:52.463+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:51:00.116+0000","2016-04-14T17:51:29.445+0000",FALSE,"January and March 2016"
"OGhGWM5qXlg","2016Q1","zYO9woJ69qu","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:52:06.707+0000","2016-04-14T17:52:06.705+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","djTh19pqo2S","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:27:46.722+0000","2016-04-14T17:27:46.720+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","djTh19pqo2S","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:27:47.271+0000","2016-04-14T17:27:47.269+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","djTh19pqo2S","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:28:09.490+0000","2016-04-14T17:28:09.488+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","djTh19pqo2S","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:28:22.905+0000","2016-04-14T17:28:22.903+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:29:16.054+0000","2016-04-14T17:29:16.052+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:29:16.476+0000","2016-04-14T17:29:16.475+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:29:18.105+0000","2016-04-14T17:29:18.103+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:29:23.338+0000","2016-04-14T17:29:23.336+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:31:02.270+0000","2016-04-14T17:31:02.268+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:31:02.880+0000","2016-04-14T17:31:02.878+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:31:07.058+0000","2016-04-14T17:31:07.056+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T17:31:22.518+0000","2016-04-14T17:31:22.516+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:31:26.732+0000","2016-04-14T17:31:26.730+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T17:31:29.072+0000","2016-04-14T17:31:29.070+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","cLp813cBWTe","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T17:21:41.703+0000","2016-04-14T17:21:41.701+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","cLp813cBWTe","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:21:57.573+0000","2016-04-14T17:22:33.715+0000",FALSE,"For the quarter"
"ZjX6dK8ZNm4","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:29:39.807+0000","2016-04-14T17:29:39.806+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T17:29:44.110+0000","2016-04-14T17:29:44.108+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:30:10.530+0000","2016-04-14T17:30:10.527+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","4","Gonleyen","2016-04-14T17:30:28.454+0000","2016-04-14T17:30:28.452+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:30:35.108+0000","2016-04-14T17:30:35.106+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:30:39.320+0000","2016-04-14T17:30:39.318+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","XLHZvwRqH69","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:30:42.281+0000","2016-04-14T17:30:42.279+0000",FALSE,NA
"OkdjDuBoeN2","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:30:57.223+0000","2016-04-14T17:30:57.221+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:31:00.508+0000","2016-04-14T17:31:00.506+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T17:31:34.446+0000","2016-04-14T17:31:34.444+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","oxYQG9jGsbn","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:31:34.658+0000","2016-04-14T17:31:56.922+0000",FALSE,"February and March"
"tVr3DNBPDif","2016Q1","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","19","Gonleyen","2016-04-14T17:41:47.794+0000","2016-04-14T17:41:47.792+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","19","Gonleyen","2016-04-14T17:42:20.658+0000","2016-04-14T17:42:20.656+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:42:30.229+0000","2016-04-14T17:42:30.227+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","l4wFmU7ozI5","wGxoultJedR","wGxoultJedR","15","Gonleyen","2016-04-14T18:14:09.333+0000","2016-04-14T18:14:09.331+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:14:43.650+0000","2016-04-14T18:14:43.648+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","24","Gonleyen","2016-04-14T18:14:48.753+0000","2016-04-14T18:14:48.751+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T18:14:59.097+0000","2016-04-14T18:14:59.095+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","10","Gonleyen","2016-04-14T18:15:06.775+0000","2016-04-14T18:15:06.773+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","CQaV7d4fwuf","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T18:15:06.827+0000","2016-04-14T18:15:26.442+0000",FALSE,"March 2016"
"OkdjDuBoeN2","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:15:43.035+0000","2016-04-14T18:15:43.033+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:15:44.981+0000","2016-04-14T18:15:44.978+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","51","Gonleyen","2016-04-14T18:15:51.019+0000","2016-04-14T18:15:51.017+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:15:54.088+0000","2016-04-14T18:15:54.086+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","51","Gonleyen","2016-04-14T18:16:00.743+0000","2016-04-14T18:16:00.741+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T18:16:07.507+0000","2016-04-14T18:16:07.505+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","TiBbiDRTJ8I","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T18:16:12.928+0000","2016-04-14T18:16:12.926+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","Qys519VEcIE","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:16:50.356+0000","2016-04-14T18:16:50.354+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","Qys519VEcIE","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:16:51.332+0000","2016-04-14T18:16:51.330+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","Qys519VEcIE","wGxoultJedR","wGxoultJedR","14","Gonleyen","2016-04-14T18:16:54.401+0000","2016-04-14T18:16:54.399+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","Qys519VEcIE","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:16:57.530+0000","2016-04-14T18:16:57.528+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","Qys519VEcIE","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T18:17:03.619+0000","2016-04-14T18:17:03.618+0000",FALSE,NA
"oXdtI8X8dlF","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T18:17:46.225+0000","2016-04-14T18:17:46.223+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:18:32.300+0000","2016-04-14T18:18:32.297+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","N0HDYodt6vJ","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T18:18:54.174+0000","2016-04-14T18:18:54.172+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","L6K4xUpdT6c","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:18:42.897+0000","2016-04-14T17:19:35.121+0000",FALSE,"Stockout in February 2016"
"oXdtI8X8dlF","2016Q1","sCxJCncD492","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:29:25.786+0000","2016-04-14T18:22:28.643+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","27","Gonleyen","2016-04-14T16:47:12.672+0000","2016-04-14T16:47:12.669+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T16:48:36.951+0000","2016-04-14T16:48:36.949+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T16:50:01.425+0000","2016-04-14T16:50:01.423+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","27","Gonleyen","2016-04-14T16:48:07.865+0000","2016-04-14T16:48:07.864+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","Cr3Wn6726c6","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T16:56:54.919+0000","2016-04-14T17:14:38.465+0000",FALSE,"There was stockout only in march"
"oXdtI8X8dlF","2016Q1","CDRcCPeTpim","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:41:54.150+0000","2016-04-14T18:25:54.778+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","Rt00cGFxjRw","wGxoultJedR","wGxoultJedR","13","Gonleyen","2016-04-14T18:10:21.487+0000","2016-04-14T18:10:21.485+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","oFne9nSZf6o","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:25:07.205+0000","2016-04-14T17:25:28.307+0000",FALSE,"For the Quarter"
"MZYkGxCV6RA","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:25:43.566+0000","2016-04-14T17:25:43.564+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","22","Gonleyen","2016-04-14T17:25:53.807+0000","2016-04-14T17:26:42.036+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","22","Gonleyen","2016-04-14T17:26:05.276+0000","2016-04-14T17:26:46.035+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","23","Gonleyen","2016-04-14T17:26:58.324+0000","2016-04-14T17:26:58.322+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:26:58.466+0000","2016-04-14T17:27:25.557+0000",FALSE,"February and March"
"OkdjDuBoeN2","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:46:00.003+0000","2016-04-14T17:46:00.000+0000",FALSE,NA
"MZYkGxCV6RA","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:46:02.258+0000","2016-04-14T17:46:02.256+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:46:08.026+0000","2016-04-14T17:46:08.024+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T17:46:29.018+0000","2016-04-14T17:46:29.016+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:46:46.085+0000","2016-04-14T17:46:46.083+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T17:47:04.268+0000","2016-04-14T17:47:04.266+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","vvzUS18bxdi","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T17:47:04.519+0000","2016-04-14T17:48:11.796+0000",FALSE,"January and March"
"tVr3DNBPDif","2016Q1","Qdfau7fR5W1","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T17:50:20.309+0000","2016-04-14T17:50:29.115+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","NDIzeah3Lua","wGxoultJedR","wGxoultJedR","19","Gonleyen","2016-04-14T18:12:53.046+0000","2016-04-14T18:12:53.044+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","NDIzeah3Lua","wGxoultJedR","wGxoultJedR","8","Gonleyen","2016-04-14T18:12:58.879+0000","2016-04-14T18:12:58.877+0000",FALSE,NA
"lfhUkDW78Ir","2016Q1","NDIzeah3Lua","wGxoultJedR","wGxoultJedR","false","Gonleyen","2016-04-14T18:13:05.638+0000","2016-04-14T18:13:34.107+0000",FALSE,"February and March 2016"
"OkdjDuBoeN2","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:25:41.518+0000","2016-04-14T17:25:41.516+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:25:43.933+0000","2016-04-14T17:25:43.931+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:25:45.000+0000","2016-04-14T17:25:44.998+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:26:21.355+0000","2016-04-14T17:26:21.353+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","epM9RSd8BVT","wGxoultJedR","wGxoultJedR","23","Gonleyen","2016-04-14T17:26:52.995+0000","2016-04-14T17:26:52.993+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:35:14.988+0000","2016-04-14T17:35:14.985+0000",FALSE,NA
"OGhGWM5qXlg","2016Q1","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:35:15.821+0000","2016-04-14T17:35:15.818+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","31","Gonleyen","2016-04-14T17:35:30.639+0000","2016-04-14T17:35:30.637+0000",FALSE,NA
"tlN5zuDnVpl","2016Q1","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","5","Gonleyen","2016-04-14T17:35:38.616+0000","2016-04-14T17:35:38.614+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","gyOabKSvwfZ","wGxoultJedR","wGxoultJedR","5","Gonleyen","2016-04-14T17:35:44.158+0000","2016-04-14T17:35:44.156+0000",FALSE,NA
"OkdjDuBoeN2","2016Q1","bpis1Qwsa9w","wGxoultJedR","wGxoultJedR","3","Gonleyen","2016-04-14T17:35:59.216+0000","2016-04-14T17:35:59.214+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","bpis1Qwsa9w","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:36:35.360+0000","2016-04-14T17:36:35.358+0000",FALSE,NA
"wZX2UPMhT1y","2016Q1","bpis1Qwsa9w","wGxoultJedR","wGxoultJedR","7","Gonleyen","2016-04-14T17:36:46.733+0000","2016-04-14T17:36:46.730+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:37:25.431+0000","2016-04-14T17:37:25.428+0000",FALSE,NA
"tVr3DNBPDif","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","31","Gonleyen","2016-04-14T17:37:30.859+0000","2016-04-14T17:37:30.857+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","31","Gonleyen","2016-04-14T17:37:38.747+0000","2016-04-14T17:37:38.745+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","MFwKKp5GeAt","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:37:42.942+0000","2016-04-14T17:37:42.940+0000",FALSE,NA
"zzHaQVGkRPA","2016Q1","wT6YqLTfVwJ","wGxoultJedR","wGxoultJedR","true","Gonleyen","2016-04-14T17:38:25.748+0000","2016-04-14T17:38:25.746+0000",FALSE,NA
"UOY2PKzbA81","2016Q1","wT6YqLTfVwJ","wGxoultJedR","wGxoultJedR","23","Gonleyen","2016-04-14T17:38:41.619+0000","2016-04-14T17:38:41.616+0000",FALSE,NA
"ZjX6dK8ZNm4","2016Q1","wT6YqLTfVwJ","wGxoultJedR","wGxoultJedR","1","Gonleyen","2016-04-14T17:38:47.775+0000","2016-04-14T17:38:47.772+0000",FALSE,NA
